_id,user,content,y
111753949956910539,fuba_recorder,『イッテＱ！冬の温泉同好会一芸合宿スペシャル！女芸人総勢１２人でオカリナ大合奏[字]』を録画します。,0
111753949936472495,Dojave_Nina,まんじゅうさんは色々喋ってくれるので居るだけでお🉐‼️（くそ失礼）,0
111753949884953489,idiotbusiness,"""Laciniations, schmaciniations! I've got a gold mine of a business idea right here - 'Food Trucks for Fingers'! Think about it, folks. Tiny trucks tailored to your fingers with gourmet grub at your fingertips! 😂 #FutureOfFingerFood #FingerTrucks #LaciniationLovers"" #BusinessIdea #Business #Ai #Llm #LlaMA2",0
111753949851753921,ivar_grimstad,Hashtag Jakarta EE number 211 is out!Read about my upcoming visits to Java User Groups and an update on current discussions of Jakarta EE 11.#JakartaEE #EclipseFoundation #Communityhttps://www.agilejava.eu/2024/01/14/hashtag-jakarta-ee-211/,0
111753949850365197,sakuyamochi,長さ揃える時間の2倍くらい髪の毛空かれるからな,0
111753949842709527,fossilesque,Climate Justice Instructional Toolkit | Supplemental Resources | MIT OpenCourseWarehttps://mander.xyz/post/8436720,0
111753949830930948,jackhutton,"We should not expect a common understanding between the West and Russia on European security to emerge anytime soon—and certainly not as part of a negotiated agreement that would at least partially reward Russia for its dismemberment of Ukraine. It is therefore necessary to envisage a future European security order not with Russia but against it, aimed at deterring further Russian threats and defending European democracies against the Kremlin’s authoritarian, revisionist & imperialist ambitions.",1
111753949811008131,Brit_In_Moldova,"https://icds.ee/en/the-moment-of-truth/Instead of leading, the United States has become the epicentre of ambivalence. Even before President Biden’s 31 May 2022 New York Times article (‘What America Will and Will Not Do in Ukraine’), its policy was hobbled by self-imposed constraints.",0
111753949800185380,europesays,https://www.europesays.com/1001642/ About 30 countries ready to establish security partnership with Ukraine – PM Shmyhal. [article] #Ukraine,0
111753949782239758,kleinheld,"Spannende Geschichte und schön erhalten diese Fahrzeuge ein zweites Leben. Jetzt muss ich wohl mal nach Guinea reisen, um die alten Freiburger Küsse zu entdecken. 🤓💬 via @adfichter: https://chaos.social/@adfichter/111753668175629335",0
111753949748501572,armeline,Ouffff ! J'ai réussi à changer mes draps. Avec mes deux vertèbres fracturées c'était pas de la tarte. Vivement mercredi et la cimentoplastie. 🤔,0
111753949729623116,ImbibeCoffeeRoasters,Today I shall mostly be drinking this and listening to #Gillaband #coffeeandmusic #drinkgoodcoffee,0
111753949695949212,amitmuthaps,Computer Repair Services Available,0
111753949667453615,Got9,近鉄に関しては待っていれば色々来そうだよな。,0
111753949645959269,conansysadmin,A #cybersecurity warrior can benefit by studying conflicts of earlier times. https://cromwell-intl.com/cybersecurity/history/?s=mc,0
111753949643947820,evelyn_jotd,"Αυτά τα γυρίσματα που έχει ο καιρός, εγώ τα παθαίνω με το μάτι πάντως  🤔",0
111753949636964452,renn,2月頭のイベントは多分ダショ箱イベの類くんバナー。星４は、類くんとバチャシンどっかと個人的には寧々ちゃんかなって思う今月末（ビビバスWL後）の混合はリア友がえむちゃんとか言ってた。えむちゃんじゃなかろうが多分宮女とかかなあとかは思ってたりするてか、めっちゃ初期に宮女の体育祭イベあったし、2回目の体育祭イベでもいいんだよなあ,0
111753949615645917,tomo19,都心に働きに行ってる人とかどうするんだろ？大きい会社って備蓄してるもんなの？,0
111753949586641829,Iron__Spider,【ベッカム PL全FKゴール集】90~00年代を席巻したイングランドの”貴公子”デービッド・ベッカムの代名詞でもあるフリーキック！プレミアリーグで決めた全18ゴールをプレイバック！https://youtu.be/oKXLrJx3oDA?si=MUd4P_th-xUX1vr6,0
111753949572469400,iembot_dlh,#MNwx #MNweather430 FLUS43 KDLH 141054HWODLHHazardous Weather OutlookNational Weather Service Duluth MN454 AM CST Sun Jan 14 2024MNZ010>012-018>021-025-026-033>038-WIZ001>004-006>009-151100-Koochiching-North St. Louis-Northern Cook/Northern Lake-North Itasca-Central St. Louis-Southern Lake/North Shore-Southern Cook/North Shore-North Cass-South Itasca-South Cass-Crow Wing-Northern Aitkin-South Aitkin-C https://mesonet.agron.iastate.edu/p.php?pid=202401141054-KDLH-FLUS43-HWODLH,0
111753949559871266,theridgebikedaily,"o, nowy zawodnik na szwedzkim rynku. fajnie się zapowiada :-) https://www.ecoride.se/elcykel/alla-modeller/loader/loader-421-ladcykel-2hjul-carobike/",0
111753949558374479,bastetandptah,After Work (2018) by Pachu M Torres #nsfw #eroticart #sexual,0
111753949558089954,thetalemon,AWSの試験、かなりいい値段するな………………………………https://dev.classmethod.jp/articles/examination-fee-202404/,0
111753949535311744,intamixx,#NowPlaying : Northern Lights Feat Banger - Mr & Mrs (Wizzy Wiz Remix) https://radio.intamixx.uk #listenlive #desi #bhangra #punjabi,0
111753949511770895,Alice,寿司くいてぇー,0
111753949510527494,my24group,Θεσσαλονίκη: Αυτοκίνητο έπεσε σε παρκαρισμένο όχημα και ανατράπηκε – Απεγκλωβίστηκε ο οδηγός https://my24group.com/thessaloniki-aytokinito-epese-se-parkarismeno-ochima-kai-anatrapike-apegklovistike-o-odigos/ Δείτε φωτογραφίεςsource,0
111753949509499878,night_view_lover,ミーには既存のMAVIC3とカメラが増えた位にしか違いが判らないんだが、プロペラガードが流用出来ない辺、微妙にアームが違うらしい。あ・・・横にいるのはMAVIC3じゃなくてClassicの方だよ。,0
111753949509137058,geraldserai,#bfn #breakingfakenews #humour #brèves #actualité #attal #visite #chu #dijon #santémentale #ados Abonnez-vous !,0
111753949507367781,kaspian,"ATK:ta ja tekstinkäsittelyä, vähän tietosuojaa ja muuta (1986).https://areena.yle.fi/1-50169982#tietotekniikka",0
111753949478331293,bluecat,I feel like a fool.,0
111753949394919515,news4social,New Post: AP Week in Photos: Asia https://en.news4social.com/world/ap-week-in-photos-asia #world,0
111753949383285875,rovline,Winterglück im Hochschwarzwald,0
111753949357557856,Azukyuda,ma-1の袖のモフモフ部分破けちゃった。10年以上着てるからしゃーない。修理に出さなきゃ。,0
111753949353969123,rottenkepkenchannel,"(Я могу объяснить в русском патриотизме всё, кроме одного — стремления русского патриота жить максимально уныло.)src: https://t.me/RottenKepkenChannel/36943",0
111753949347151705,andro_abhi,"Giant Solar Farms May Warp Weather on The Other Side of The PlanetJanuary 14, 2024 at 11:31AMsciencealert.com/giant-solar-f…#ScienceAlert - The #Best in #Science #News and #Amazing #Breakthroughs #bot ",0
111753949295743887,sley,"Мне сегодня 2 раза приснилось, что меня бомбят :ablobcatpopcorn:",0
111753949293469494,pistacchio_verde,Un chirurgo britannico racconta l’orrore vissuto negli ospedali di Gazahttps://www.lindipendente.online/2024/01/14/un-chirurgo-britannico-racconta-lorrore-vissuto-negli-ospedali-di-gaza/#LIndipendente #NickMaynard #gaza #crisiumanitaria,0
111753949241977867,kuvo_playlist,3:57am Godchild by Howard Roberts from Good Pickin's#HowardRoberts #Godchild #JazzNetwork #KUVO,0
111753949213753720,m_a,ばあちゃんなのかｗ,0
111753949182359107,array,Logicool options+が本体部分がダウンロードできなくてつんだたまにロジクールこれやるから嫌い😠,0
111753949141129523,benoit,"Watched Taken (2008).Now I finally know the movie and not only the meme part: ... I will find you, and I will kill you.I didn't know it was a Luc Besson movie.Score: :)",0
111753949131380418,chrisstoecker,"Auch Hendrik Wüst scheint mit das vielfach empirisch abgesicherte Konzept „issue ownership“ nicht in seine strategischen Erwägungen einzubeziehen: Wir brauchen keine „Allianz der Mitte“, um die Themen der AfD zu bedienen. Sondern eine GEGEN die AfD. https://www.spiegel.de/politik/deutschland/hendrik-wuest-cdu-nrw-ministerpraesident-fordert-eine-allianz-der-mitte-in-der-migrationspolitik-a-3cc402e5-bad3-4a41-9fbf-22a8845d24be",0
111753949106525977,nSonic,"Mein Schwiegervater fragt: „Gibt es für ipad ein #WLAN/Port Snüffler. Würde gern herausfinden was die chinesensoftware smart home für die Jalousien Steuerung so anstellt. Gibt keine Software für Windows“Wenn also jemand eine #iOS Software kennt um irgendwie sinnvoll oder überhaupt das lokale wlan zu protokollieren, gerne Tipps geben die ich dann weiterreiche. Danke 🙏",0
111753949099038490,StoutAmmo,そういえば昇降エスカレーターの上に非常口だけがぽつんとあるのがそもそも異変では？,0
111753963057004107,repo,"📦 New Pull Request: ""Bump to 2023,\12.2 Develop""https://github.com/misskey-dev/misskey/pull/12992",0
111753963036617738,mbubu,好啦 屁孩挺乖只是有些發語詞和語助詞比較髒,0
111753962992229944,protiv,The Investigative Committee has opened a criminal case on abuse of authority over the fire at the Wildberries warehouse in St. Petersburg  https://theins.ru/news/268293,0
111753962963879096,kei_moreten,そう考えるとシュレックや長ネコって昔の寓話をモチーフに使って現代の寓話として再構築してるからすごいなドリワ…,0
111753962956030664,324cat,█ Taiwan tria marcar perfil enfront de la Xina en unes eleccions que han fet estranys aliats ▓▒░ Les eleccions al país insular posen de manifest la tensa geopolítica de la regió i certifiquen que vells enemics s'han convertit ara en aliats: la Xina comunista i el Kuomintang #324cat #taiwan #xina https://www.ccma.cat/324/taiwan-tria-marcar-perfil-enfront-de-la-xina-en-unes-eleccions-que-han-fet-estranys-aliats/noticia/3270769/?ext=MASTODON_ONLINE,0
111753962909773552,shiftdelete,Uranüs’ün nasıl koktuğu açıklandı🔗 https://shiftdelete.net/uranus-nasil-kokuyor,0
111753962856122317,rollppang,​:kr_yes:​,0
111753962848764613,TheAthleticFC,Cape Verde's 25-man #AFCON2023 squad is drawn from 25 different clubs in 16 countries. So how does it work?  ■ Recruiting players on LinkedIn■ Creole language■ 'Special' Bebe📝 @NickMiller79@twitter.comhttps://theathletic.com/5187070/?utm_m…,0
111753962842652142,kawaminami,さて、冬緑式で作った表情を、ミズタ様の伽羅くんと肥前くんに移していきたい。一つ気を付けてることがあって、とうらぶモデルさんにはそこまでオーバーな変化を付けない。イメージがかけ離れてしまわないよう。冬緑式弱虫ペダルのキャラは元は漫画のデフォルメが効いていて、元の絵は目も口もかなり大きい。それに合わせてMMDモデルも眉の動く幅も漫画式に大きいんで。それをそのまま移植しても当然表情は違っている。そもそもの絵柄が違うというのは意識しておかないと。とうらぶモデルさん達はそこまで眉の上下の幅は大きくない。なのにそこを大きくしすぎても表情が大げさになってキャラのイメージが変わってしまうので。「なんか、◯◯くんらしくない…？」ということはあったので。そこを踏まえて、少しでも面白みのあるところ、そのニュアンスだけは移したい。一応、私が付けた表情、というものは出せたらと思う。,0
111753962774596277,RatsForWinston,An absolute classic this morning. So thick and hazy you need a lighthouse to navigate to the other side. Kyuss - Blues For The Red Sun.#nowplaying #vinyl,0
111753962772141132,taz,"Die Stadt Beverungen hat ein Protest-W gegen ein Atommülllager in Ostwestfalen aufgestellt. Seit die Pläne vom Tisch sind, feiert es eben den Sieg.#Anti-Atom-Bewegung #Würgassen #SchachtKonrad #Stadtland #Alltag #Gesellschaft #SchwerpunktMahnmal gegen Atommüll: Ein Festplatz für den Widerstand",0
111753962728593542,vegan4alivingplanet,White comfort over black survival… https://www.instagram.com/reel/C0tulgLuZSh/?igsh=MTc4MmM1YmI2Ng==,0
111753962722263322,dbuntinx,"Veel succes met het puzzelen richting zo’n “klein kabinet”, dan. Je hebt even goed 4 partijen nodig, exact de weeffout die je de huidige regering verwijt. Geen enkele journalist die daarop doorvraagt…",0
111753962712033519,tvfix,Am 31.01.2024 wird das neue #PearlJam Album vorgestellt.,0
111753962707712717,bibliotieks,"OOrion ​est une application  et un exemple d'innovation qui aide les #DeficientsVisuels à identifier, retrouver et localiser les objets et textes présents dans leur environnement, avec la caméra de leur #smartphone Mettre cette application à disposition des usagers peuvent leur être utile pour se déplacer en #autonomie dans une #bibliothèque. Cela peut aussi faire l'objet d'une animation de #sensibilisation #Aveugles #HandicapVisuel #technologie 👉 https://www.rcf.fr/actualite/linvite-du-1819-regional-rcf-en-aura?episode=438539&share=1",0
111753962691783101,manju,自分もその内の1人なんやな,0
111753962690597095,kiri_bot01,さて、これは何/誰でしょうか？ヒント：○○○○○○○○○○○○#きりたんのヒントでピント #exp15m,0
111753962658534023,Demokratie,https://vm.tiktok.com/ZGe6M8u9M/,0
111753962647840730,ethereal,给自己一个月一次escape from real fucking world的借口，来到Peter Pan的wonderland，听小王子talking，singing和acting。他希望我们增长智慧，过好自己的real life，学会在枪林弹雨的残酷中survive并且能win win。他说有多余的钱希望我们make life better胜过为他做应援，我们的心意他都收到，他的爱我们也都有接收。于我而言他不止是idol而是life tutor了，我爱他所以想变成他希望我变成的更好的人。此时此刻真的好感谢世间仲有一个张敬轩。,1
111753962622041020,dnewsdigest,Down to the Swirling Winter Sea© Mike Stacey 🇦🇺 🇵🇱http://tinyurl.com/yfr4tcsb﻿#bodyscape﻿ ﻿#outdoors,0
111753962604081368,_racingnews365_,"VeeKay krijgt scheve blikken van concurrenten: ""Wordt gezegd dat Luyendyk partijdig is"" #IndyCar https://racingnews365.nl/veekay-krijgt-scheve-blikken-van-concurrenten-wordt-gezegd-dat-luyendyk-partijdig-isOriginal tweet: https://twitter.com/Racingnews365/status/1746487649035010164 14 Jan 2024 12:01 CET",0
111753962560338142,totemo_suteki,レンタル十字架いいなきなちゃんも使ってみたい😚,0
111753962538950613,flaviusb,"""My Mentat name is VisiCalc""""Cause you're ancient?""""Yes, but unlike you Excel, I don't mangle dates""",0
111753962467739771,Goettinderjagd,Faszinierend wie lange eine Packung Salzstangen hält.,0
111753962422425288,ORF_Sport,Ski Alpin: Aleksander Aamodt Kilde ist nach seinem schweren Sturz in der Abfahrt von Wengen am Samstagabend in Bern an seinem verletzten Bein operiert worden. Der 31-Jährige erlitt laut Angaben des norwegischen Verbandes eine tiefe Schnittwunde am Unterschenkel und zog sich außerdem eine Schulterluxation zu. https://sport.orf.at/stories/3121090/#_Sport #_SkiAlpinHerren,0
111753962374320534,dbuntinx,"Veel succes met het puzzelen richting zo’n “klein kabinet”, dan. Je hebt even goed 4 partijen nodig, exact de weeffout die je de huidige regering verwijt. Geen enkele journalist die daarop doorvraagt…",0
111753962305192805,realTuckFrumper,Donald Trump Lights Up Vivek Ramaswamy Online on Saturday Night https://hillreporter.com/donald-trump-lights-up-vivek-ramaswamy-online-on-saturday-night?utm_source=dlvr.it&utm_medium=mastodon,0
111753962304205189,JANNA,ゲーミングしたい,0
111753962293211966,MoiraEve,"News about Iowa always puts me in a despondent mood. When I see how the “heartland” of our nation is rolling over big time for trump—that racist, misogynistic excuse for a human being. That’s what they like? Then I have no respect for them. Once they nominate trump, the money spigot starts flowing his way.",0
111753962288206037,mohemohe,追い焚きができる場合は栓の検知もするばず,0
111753962287132247,schnedan,"natürlich noch nicht optimal: viele Motoren = viel Strukturgewicht, viel Luftwiderstand.Aber wahrscheinlich für einen ersten Schuß ein guter KompromissHier brauchts einfach mehr Energiedichte...Der Vorteil dürfte sein, bei der Redundanz werden die Hürden einer Zulassung niedriger sein, das finanzielle Risiko überschaubar.PS: mal wieder vorne mit dabei: Uni Delft!https://www.golem.de/news/luftverkehr-elektro-flieger-soll-800-kilometer-weit-fliegen-2401-181138.html#cmts",0
111753962286262773,cannaclub,The Midwestern Princess https://hightimes.com/culture/the-midwestern-princess/?utm_source=dlvr.it&utm_medium=mastodon #cannabis,0
111753962258031249,hbzr,ワシも自分用の資料として年表資料を作る時が来たか……,0
111753962252898456,wmassweatherbot,"☀️ It's 29°F and clear. The weather over the next 12 hours will transition from being clear with a temperature of 29°F, to partly and mostly cloudy, becoming windy with flurries at 36°F, before returning to partly cloudy and clear with a temperature dropping to 27°F.",0
111753962249879209,farhanrashad,"https://twitter.com/i/status/1746473505183654158/video/1 Beyond borders, beyond biases, Imran Khan's vision for Pakistan extends a hand of peace and cooperation.#انتخابی_نشان_عمران_خان#عوام_کا_لاڈلا_عمران @TeamPakPower @farhanrashad",0
111753962236962322,NFL,"Packers vs. Cowboys wild card live updates and score: Odds, predictions, start time https://theathletic.com/live-blogs/nfl-wild-card-nfc-packers-cowboys-playoffs-updates/xjZUZUpVuGd4/",0
111753962229048764,Asahi,好消息就是日语水平从当年搞同学出去玩她说的好多话都听不懂变成了今天搞学霸弟他说的话我几乎全能听懂并且还能疯狂输出......,0
111753962208524628,seilen_k,あさり酒蒸し漁師風(めんどくさいから塩抜きしてないだけ)作ったで😊頂きやす🙏,0
111753962207998772,rimOxO,わ、わぁ………,0
111753962184577034,Asahi,当然弟弟说的话我还是经常听不懂，但反正是弟弟，呵呵简直怀疑他跟同学其实才该是天生一对,0
111753962182609152,lamia,honeyview拿来看raw真好用 再也不用两个格式一起拍了,0
111753962166680391,hachiun,スズメへhttps://x.com/zikilluu/status/1746391542380794199?s=46&t=nB_rYu0OnRwdYDab9oxeyg,0
111753962155966907,krypt3ia,https://youtu.be/0IwTYtpRPY0?si=Bkh6uiut2qU-Ejto,0
111753962133455693,Llapicotera,"Cuando ""subir el sueldo"" se convierte en sinónimo de ""propina"". Nunca entendí por qué un gobierno, para subir el sueldo, tiene que pactar con empresarios. Existiendo los reales decretos, quién quiere propinas pudiendo subir de una vez lo que necesita un trabajador para dejar de sobrevivir.",0
111753962117494802,ragichune,でちは居酒屋でソフトドリンクと焼酎のロックを頼んで割って飲む。カス。,0
111753962113490687,realTuckFrumper,Mark Cuban Absolutely Eviscerates Far-Right Activist James O'Keefe https://hillreporter.com/mark-cuban-absolutely-eviscerates-far-right-activist-james-o-keefe?utm_source=dlvr.it&utm_medium=mastodon,0
111753962110057228,Ellenologiogr,"Κένταυρος: Κένταυρος, Λευκάντι Εύβοιας, 950-900 π.χ. https://hellenologio.gr/index.php/el/synenteykseis-2/kentauros?utm_source=dlvr.it&utm_medium=mastodon",0
111753962102052648,nezuko_2000,"Puluhan Mobil Hancur, Batu Jomba Seperti Tempat Off-road #mobilofroad  #... https://youtu.be/1nFW7RjmE3g?si=Y3R7T2gxrppUWwCR そんな真新しい乗用車で減速もせずに突っ込むとかマジカお前ら……",0
111753962101232780,HourlyYotes,Have a #yote!,0
111753962068858025,SciTania,"Je suis en retard dans mes podcasts, mais je dois ma découverte de la semaine à un épisode de La méthode scientifique, ancêtre de la @sciencecqfd !Saviez-vous que les faucons sont plus proches génétiquement des perroquets et des passereaux qu'ils ne sont proches des buses ?En tous cas, si les rapaces vous intéressent, ne loupez pas ce podcast : https://www.radiofrance.fr/franceculture/podcasts/la-methode-scientifique/la-methode-scientifique-emission-du-lundi-13-septembre-2021-7292786#podcast #Vulgarisation #oiseau #rapace",1
111753962062831201,climbnews,Vojtěch Trojan #CR dal La Mowgli 8b+ #Siuranahttps://climbnews.pohroma.de/2024/01/14/29596/#ClimbNews #CR #Siurana,0
111753962059132404,svenskhistoria,"Bönderna, örlogsflottan och den svenska staten -> https://svenskhistoria.se/bonderna-orlogsflottan-och-den-svenska-staten-1522-1640/",0
111753962042226115,mizutani_ft,指ぬき手袋は買ってみましたか出てるところだけキンキンになりました。惜しい。,0
111753962022296574,htTweets,"5 beautiful offbeat places to visit in KeralaIf Kerala is on your travel bucket list, explore these 5 beautiful offbeat places here. #presshttps://www.hindustantimes.com/web-stories/lifestyle/5-beautiful-offbeat-places-to-visit-in-kerala-101705215682713.html?utm_source=press.coop",0
111753962018169620,sz_duras,Pickpocket… @christopher @moon_app,0
111753962013812949,StiriDeCluj,Eva Măruță i-a uimit pe Andra și Cătălin Măruță. De ce vrea să se mute de acasă la 14 ani și ce reacție au avut părinții.🔗 https://stiridecluj.ro/national/eva-maruta-i-a-uimit-pe-andra-si-catalin-maruta-de-ce-vrea-sa-se-mute-de-acasa-la-14-ani-si-ce-reactie-au-avut-parintii#Știri #România,0
111753962004648742,mercnews,"Horoscopes Jan. 14, 2024: Holland Taylor, something good will manifestCelebrities born on this day, today's birthday horoscope and numbers and the daily horoscope for each zodiac sign. #presshttps://www.mercurynews.com/2024/01/14/horoscopes-jan-14-2024-holland-taylor-something-good-will-manifest/?utm_source=press.coop",0
111753961995935836,bontrop,How Often are Registered Clinical Trials Publishing Their Results?https://www.appliedclinicaltrialsonline.com/view/how-often-are-registered-clinical-trials-publishing-their-results,0
111753961965818353,woof,I'd slot it into my synth but... It no longer has any space left.High time i build myself a proper case.,0
111753961958638484,nwsburlington_bot,#BTV #VTwx #wxstory,0
111753961954850549,htTweets,"And the winner of the world’s ugliest lawn contest is…The winner took home a second-hand brown T-shirt donated by the winner of Gotland’s Ugliest Lawn 2023, which reads: “Proud owner of The World’s Ugliest Lawn”. #presshttps://www.hindustantimes.com/trending/and-the-winner-of-the-world-s-ugliest-lawn-contest-is-101705226947560.html?utm_source=press.coop",0
111753961920891324,cjlemire,"In 3!Wordle 939 3/61st Try: 1 correct, 1 misplaced2nd Try: 2 correct, 1 misplaced3rd Try: solved⬜⬜🟨🟩⬜⬜🟩⬜🟩🟨🟩🟩🟩🟩🟩",0
111753961908488552,htTweets,"Lakshadweep recorded its lowest aircraft movement in 2023: AAI dataPrime Minister Narendra Modi’s visit to Lakshadweep has led to a resurgence of interest in visiting the archipelago although aircraft movement to the islands last year was the lowest since 2015, barring the pandemic year of 2020, official data show. #presshttps://www.hindustantimes.com/india-news/lakshadweep-recorded-its-lowest-aircraft-movement-in-2023-aai-data-101705228540240.html?utm_source=press.coop",0
111753961902590354,brasil_247,Agentes penitenciários e funcionários reféns são soltos no EquadorConfira! 👇https://www.brasil247.com/americalatina/agentes-penitenciarios-e-funcionarios-refens-sao-soltos-no-equador#News,0
111753961900148994,htTweets,Pongal reflects spirit of ‘Ek Bharat Shreshtha Bharat’: PM ModiPM took part in Pongal celebrations at the residence of Union minister of state L Murugan in New Delhi and said that this feeling of unity is the biggest force to build a “Viksit Bharat” by 2047 #presshttps://www.hindustantimes.com/india-news/pongal-reflects-spirit-of-ek-bharat-shreshtha-bharat-pm-modi-101705228540900.html?utm_source=press.coop,0
111753961880973248,firenzetoday,"Volley A1 femminile, Barbolini critico verso la Savino Del Bene: ""Con questo atteggiamento impossibile fare risultato ad Istanbul""Scopri di più! 👇https://www.firenzetoday.it/sport/volley/barbolini-critica-scandicci-post-milano.html#Volley",0
111753961876710505,NapoliToday,Maxi multa al ristorante dei Quartieri Spagnoli: il motivoScopri di più! 👇https://www.napolitoday.it/cronaca/ristorante-largo-maradona-multato.html#Cronaca,0
111753961854039316,htTweets,'Politics of PAIN': Milind Deora reveals why he quit CongressMilind Deora said he remained with the Congress during its most challenging decade. #presshttps://www.hindustantimes.com/india-news/never-thought-milind-deora-reveals-why-he-quit-congress-in-first-reaction-101705228911066.html?utm_source=press.coop,0
111753961842126777,kawason,shio忍ショップ、shio忍ショップや…https://suzuri.jp/PortemineBooks/products,0
111753961840415436,pg,【崩壊スターレイル】ver1.6最新！姫子の快進撃！評価が超変動。恒常星５キャラランキング解説！【崩スタ】 https://www.playing-games.com/57188/ #Honkai #Honkai:StarRail #StarRail #スターレイル #崩スタ #崩壊 #崩壊:スターレイル #崩壊スターレイルキャラ,0
111753961827341403,vivizine,嵐 櫻井翔 見てるか!雅紀! https://www.vivizine.com/404409/#嵐#大野智 #相葉雅紀 #松本潤 #櫻井翔 #二宮和也 嵐 櫻井翔 見てるか!雅紀! #嵐 #大野智 #二宮和也 #櫻井翔 #相葉雅紀 #松本潤#actor #久保陸 #二宮和也 #五十嵐力 #伊藤祐輔 #佐藤みなみ #佐藤啓 #俳優 #大久保翔太 #大野智 #安田真弓 #宮田光 #小澤郁美 #山口和也 #山本夕莉奈 #山田明子 #山田美穂 #嵐にしやがれ #嵐にしやがれ2023 #新居真人 #村松佑亮 #村松千晶 #松本潤 #松本潤森川高行 #松本美咲 #森部裕治郎 #樋口拓也 #橋場洸人 #檜山黄菜 #櫻井翔 #河原由希奈 #河崎真穂 #河村美希 #浅川拓哉 #澁谷優介 #相葉雅紀 #秋山渉 #組野航 #芦田雄一 #花澤克哉 #荒川雅之 #藤井千裕 #藤森有貴 #西田志帆 #近洋介 #金子大和 #髙橋史也 #齋藤恵介 #齋藤直人,0
111753961795803258,realTuckFrumper,Bill O'Reilly Mad After His Books Got Banned in Florida Over Bill He Backed https://hillreporter.com/bill-o-reilly-mad-after-his-books-got-banned-in-florida-over-bill-he-backed?utm_source=dlvr.it&utm_medium=mastodon,0
111753961793257388,htTweets,Satwik-Chirag pair goes down fighting in Malaysia Open final to world no.1 China's Liang/Wang duoThe Satwik-Chirag pair faced a three-game defeat in the final of the Malaysia Open on Sunday #presshttps://www.hindustantimes.com/sports/badminton/satwikchirag-pair-go-down-fighting-in-malaysia-open-final-to-world-no-1-chinas-liang-wang-duo-101705225847495.html?utm_source=press.coop,0
111753961781477116,lassipensikkala,Travel News by Lassi Pensikkala: It's not for everyone: 3 things to know about Antarctica expedition cruises https://www.usatoday.com/story/travel/cruises/2024/01/14/antarctica-cruise-expeditions-what-to-know/72161717007/?utm_source=dlvr.it&utm_medium=mastodon Read the story! Ads #travelnews #ttot #thingstodo,0
111753961778830248,htTweets,Delhi air pollution: List of what's banned and what's exemptedHere is a list what's banned and what's exempted amid air Pollution in Delhi. #presshttps://www.hindustantimes.com/cities/delhi-news/delhi-air-pollution-list-of-whats-banned-and-whats-exempted-101705223611099.html?utm_source=press.coop,0
111753961778195478,cambskeptics,"Dene Hine has a talent for carving stunning designs into farmers' fields but he's now thrown in the towel after growing sick of the amount of people convinced it's the work of aliens, reports Nadeem Badshah for the Daily Star. https://www.dailystar.co.uk/news/weird-news/crop-circle-artist-quits-after-31854270",0
111753961776126291,rawchili,DOLPHINS FANS TEARS MEGATHREAD: Dolphins lose! https://www.rawchili.com/3253990/#AmericanFootballConference #AmericanFootballConferenceEastDivision #Bills #Buffalo #BuffaloBills #Football #NationalFootballLeague #NewYork #NFL,0
111753961772533839,htTweets,"Attempted to hush up Haveri gangrape case by offering money, alleges BommaiSix people barged into a hotel room and assaulted an interfaith couple during their stay in Hangal Taluk of Haveri district #presshttps://www.hindustantimes.com/cities/bengaluru-news/attempted-to-hush-up-haveri-gangrape-case-by-offering-money-alleges-bommai-101705229678417.html?utm_source=press.coop",0
111753961768148537,lovenhl,https://www.lovenhl.com/1057543/ Cricket North West – GNC Semi-Final 2 – Semi Finals – Burnie Hurricanes v Ulverstone #CarolinaHurricanes #EasternConference #FBID:8fcd9c326af4482c90b2A2ebac2cd1ce #MetropolitanDivision,0
111753961739446870,machostop,SHOW OFFTO BE CONTINUED,1
111753961738647801,htTweets,"Classroom of the Elite Season 3 Episode 3 - Release date and time, where to watch and moreHigh-stakes scenarios and revelations await in Classroom of the Elite Season 3 Episode 3. #presshttps://www.hindustantimes.com/entertainment/anime/classroom-of-the-elite-season-3-episode-3-release-date-and-time-where-to-watch-and-more-101705228866195.html?utm_source=press.coop",0
111753961711827078,htTweets,"Vivek Ramaswamy says Trump attack was an ‘unfortunate move’, calls Haley a ‘puppet’‘I’ve met tens of thousands of Iowans across 390+ events here, and they are deeply worried,’ Ramaswamy wrote on X, formerly Twitter following Trump's remarks #presshttps://www.hindustantimes.com/world-news/us-news/vivek-ramaswamy-says-trump-attack-was-an-unfortunate-move-calls-haley-a-puppet-101705226639247.html?utm_source=press.coop",0
111753961705318843,RadarMechelen,Flight: #NJE566LICAO code: #493281Callsign: #FRACTIONOperator: Netjets Transportes AereosCountry: 🇵🇹Speed: 539 kmhAltitude: 1920 mDistance: 3.7 kmAngle ∆: 27.4°Direction ->: ETrack:http://globe.adsbexchange.com/?icao=493281&lat=50.983&lon=4.447&zoom=10.5&showTrace=2024-01-14http://globe.adsb.fi/?icao=493281&lat=50.983&lon=4.447&zoom=10.5&showTrace=2024-01-14History:https://www.radarbox.com/data/mode-s/493281Seen: 6xhttp://bit.ly/gift-for-radar-mechelen,0
111753961690240824,stephanpolitik,"Putin, Hamas, Nazis: Sind wir wieder im Kampf Gut gegen Böse? Der Satiriker Florian Schroeder sagt: Nein. Dieses Denken sei kontraproduktiv. https://taz.de/Florian-Schroeder-ueber-das-Boese/!5982707/",0
